reconstruction_mse_standardized
0.015981667
0.02091105
0.022387508
0.00839736
0.022559984
0.013439585
0.017487552
0.01708428
0.0110863885
0.023391832
0.008858439
0.0062088957
0.031636804
0.011690456
0.037683375
0.024932446
0.014368369
0.011799557
0.04040732
0.030096913
0.021117436
0.018496662
0.010420513
0.016909217
0.013746288
0.020317437
0.014812835
0.018137515
0.022906104
0.017192312
0.042923175
0.023393603
0.024287235
0.01664513
0.0033222437
0.0052149487
0.058920532
0.015808238
0.014003399
0.009393348
0.022104487
0.02398181
0.027318226
0.015465596
0.018800057
0.021924062
0.01345494
0.012780008
0.018105034
0.019408286
0.03765952
0.023304472
0.015874397
0.02097087
0.008139921
0.013167751
0.020779561
0.0064363168
0.012350619
0.014661754
0.019121708
0.0070280004
0.034640107
0.019075047
0.016057296
0.0090948725
0.023513716
0.015193339
0.012968009
0.02681189
0.007673504
0.007217872
0.025275346
0.013524755
0.024426894
0.015561455
0.016937483
0.01279213
0.019681763
0.014820912
0.017698284
0.022868188
0.008330885
0.033888824
0.019497385
0.016081544
0.0034391496
0.008696479
0.030366834
0.024273267
0.027016321
0.040612817
0.011468121
0.02197821
0.023087073
0.0091019925
0.009300471
0.007951938
0.024544183
0.014472304
0.01648058
0.019411627
0.032632682
0.008008035
0.012147858
0.025037652
0.012587257
0.032031056
0.007540338
0.007943473
0.015055001
0.021489257
0.016178729
0.013659618
0.015547742
0.01849734
0.022723233
0.023183504
0.011410483
0.015543415
0.014658695
0.012280701
0.010538762
0.011974045
0.009954125
0.0088044405
0.005520535
0.014218691
0.01833338
0.00896414
0.010360951
0.011103017
0.013222627
0.054142673
0.030641366
0.019962698
0.029243901
0.0068006036
0.010687703
0.011731447
0.015833773
0.02876573
0.018667448
0.033411186
0.00915157
0.010211814
0.01869056
0.025351295
0.027720965
0.018054174
0.026281724
0.020753022
0.030215517
0.018186418
0.021998614
0.01804624
0.008958127
0.015916085
0.034181662
0.026642267
0.038076505
0.035397436
0.01663438
0.017572623
0.010711222
0.017389014
0.022609167
0.018610759
0.0211312
0.019911095
0.016886516
0.024224829
0.011354019
0.009756185
0.013786475
0.012773641
0.009724349
0.029257342
0.012568219
0.011993275
0.019987695
0.030810917
0.030041505
0.04306836
0.027340718
0.02937523
0.02388025
0.012385279
0.039003838
0.02691279
0.02319728
0.0116125755
0.013985863
0.0027358339
0.0321306
0.012442784
0.009198289
0.014293568
0.0065965056
0.021718975
0.014111922
0.008479259
0.009719115
0.014429297
0.025057452
0.03662887
0.036536034
0.027594093
0.029409029
0.030126993
0.019038765
0.013544432
0.023073075
0.01844372
0.013866685
0.018627515
0.008023781
0.012753434
0.022425422
0.0113017
0.041488204
0.021856904
0.018799886
0.018133871
0.01889408
0.018623786
0.00947312
0.0154953245
0.014277561
0.036760617
0.0153615
0.014580811
0.01710809
0.019899499
0.0069995746
0.009414466
0.01638888
0.039173596
0.009116852
0.020965511
0.033576615
0.01676937
0.026067639
0.028231228
0.013451074
0.013113719
0.01865018
0.011264107
0.009153864
0.014065216
0.006313138
0.016369045
0.013212006
0.004768163
0.007976238
0.026603369
0.021924995
0.029334076
0.032039832
0.027727485
0.029367654
0.025875345
0.005623271
0.010256422
0.017521558
0.0076473453
0.016370984
0.02189055
0.012251892
0.01927505
0.016789198
0.019588985
0.016262129
0.011253794
0.020425335
0.020047607
0.02713675
0.02770019
0.018662447
0.016531177
0.020230131
0.011216715
0.015213616
0.013402178
0.013991178
0.013449377
0.015043795
0.024655469
0.007607341
0.021473505
0.013597389
0.016433895
0.010241191
0.01431485
0.0125973765
0.01065105
0.010202
0.0052417596
0.013064367
0.0169717
0.016447455
0.014865542
0.03086135
0.028108705
0.03175118
0.048407752
0.026726782
0.028011393
0.032061312
0.023652922
0.011737585
0.007892185
0.013499502
0.015668014
0.020467432
0.022270659
0.021398736
0.023665473
0.0065135607
0.012195181
0.012074391
0.0069351033
0.013871079
0.01961866
0.03195702
0.012170929
0.008191942
0.0117856
0.01135736
0.01868215
0.039426487
0.011523985
0.02213076
0.013439222
0.012705618
0.038867164
0.016210604
0.030742856
0.01251825
0.013889428
0.013992063
0.012688742
0.017232219
0.028961774
0.031027222
0.014567351
0.029425025
0.019301252
0.017499084
0.018403785
0.010875382
0.020363424
0.026382046
0.027458595
0.02534651
0.03526381
0.018618226
0.017449573
0.019511178
0.01448544
0.019019276
0.02034705
0.01658737
0.027728096
0.024642138
0.025726484
0.016758101
0.008278096
0.008781622
0.014886397
0.02018344
0.009469125
0.009253109
0.009942252
0.014189015
0.011614968
0.017273998
0.024669701
0.020059304
0.01552976
0.011558296
0.013470855
0.010094865
0.009480722
0.020552628
0.01010433
0.011637797
0.0103955995
0.0405106
0.007878799
0.010070633
0.0072872485
0.020429034
0.02100576
0.019827766
0.0073642074
0.014258876
0.008447339
0.013888595
0.0014713996
0.012086729
0.012934897
0.017099496
0.009894828
0.0239292
0.0077179144
0.011354942
0.03559016
0.026734063
0.010924049
0.016520059
0.019719739
0.013255
0.017955728
0.015609805
0.014623529
0.007821796
0.010350676
0.014020866
0.008914788
0.017255103
0.016994901
0.014891356
0.022723164
0.020272968
0.027135534
0.02971774
0.025237825
0.011998338
0.008147472
0.016436877
0.013005563
0.013875335
0.007942025
0.011758748
0.02563688
0.0076902914
0.008460257
0.006037043
0.009428023
0.022989659
0.017776776
0.014315609
0.014304065
0.015457714
0.009257126
0.009963451
0.018269137
0.013986698
0.01646458
0.019150892
0.0085652545
0.014902192
0.029995771
0.03221634
0.024287999
0.017475674
0.018220931
0.009683182
0.007254344
0.0127261635
0.013465586
0.012108467
0.009122042
0.009027847
0.010471395
0.013636235
0.012954576
0.009571981
0.010743964
0.013086622
0.012520721
0.023808403
0.0068852804
0.0069220224
0.007845484
0.0047574607
0.012346593
0.008818805
0.011869699
0.027308952
0.015890436
0.008682044
0.007233907
0.009653901
0.011343604
0.015332077
0.011948585
0.019777847
0.017535776
0.017327435
0.006470503
0.015549014
0.019565638
0.018930325
0.026767932
0.01516143
0.015374771
0.016230602
0.010422003
0.02731363
0.008156536
0.014335432
0.018455673
0.01992894
0.030705638
0.015076192
0.015868144
0.010126863
0.022678753
0.013092655
0.016022997
0.025527429
0.0111244945
0.03169813
0.017841987
0.021423144
0.012492239
0.013385716
0.015451989
0.0094460035
0.016646955
0.014978369
0.019583026
0.022638598
0.019388482
0.021088937
0.012034007
0.02534231
0.013794699
0.012773325
0.025569541
0.020523736
0.013649113
0.0097274715
0.017126646
0.015971748
0.020453004
0.009230152
0.006469288
0.013322921
0.011475595
0.019593656
0.017269837
0.014804997
0.0045463056
0.011684968
0.01511518
0.011160837
0.014361825
0.021828778
0.02065493
0.016984561
0.011551946
0.010758241
0.014493134
0.018711464
0.014150322
0.023733344
0.025236579
0.010902341
0.010444502
0.0144575
0.017114393
0.013444556
0.018949866
0.022050245
0.027257841
0.022428008
0.011056491
0.0069780163
0.019520884
0.013856731
0.013314694
0.017165828
0.014998334
0.010779791
0.015442666
0.021136781
0.019940313
0.03212808
0.043570265
0.016201198
0.014161402
0.009410719
0.007879381
0.008457654
0.00716159
0.011592155
0.013335139
0.018132228
0.014551772
0.01622119
0.031063266
0.028551526
0.0140409535
0.01099704
0.01857318
0.020028928
0.01265769
0.0151720205
0.013616433
0.016933126
0.038046453
0.05534196
0.0057952004
0.0107550705
0.007269883
0.013967362
0.03296596
0.012633054
0.006400594
0.0222659
0.0059182015
0.008932687
0.01423532
0.021617461
0.038239717
0.008663849
0.015689747
0.019484537
0.01698027
0.0188695
0.015707893
0.012114693
0.020157017
0.017856956
0.017058078
0.036842532
0.027407957
0.021086399
0.01932974
0.05468054
0.019427026
0.019419547
0.018671414
0.016368587
0.016461859
0.011910329
0.024016347
0.01824719
0.007700154
0.016176395
0.019048512
0.01180031
0.015223633
0.018873096
0.01693073
0.027734471
0.01976085
0.029463934
0.01758843
0.010268201
0.0061796554
0.0065034083
0.016861334
0.028823081
0.012505686
0.01089377
0.007905997
0.01626801
0.012367218
0.0136636235
0.008853181
0.012402112
0.03821734
0.023048742
0.02926005
0.0059021483
0.008582723
0.004549655
0.007882328
0.024801727
0.012747381
0.01735417
0.024343345
0.012442168
0.012929937
0.024075659
0.028340911
0.015223823
0.011258665
0.0075457287
0.0139549775
0.012394812
0.012686008
0.018437674
0.010404662
0.020783558
0.02996044
0.020084983
0.021326082
0.0052004713
0.018532453
0.011248632
0.010590767
0.0114217885
0.013544542
0.02969118
0.014998492
0.010806739
0.03399671
0.008882274
0.013298358
0.009181867
0.020533107
0.024761816
0.014782884
0.011121627
0.019180639
0.016751952
0.016559398
0.009691354
0.019497342
0.022628667
0.01602798
0.0068165553
0.020863138
0.013921133
0.012803562
0.019705368
0.033092268
0.023189722
0.016673453
0.012447779
0.015435666
0.0070451153
0.00753564
0.00786815
0.010474476
0.010094291
0.013869222
0.013515852
0.014799535
0.015891107
0.017405229
0.010108149
0.026479753
0.018954212
0.020820726
0.017667858
0.020626115
0.017805938
0.015922992
0.025419977
0.0096716955
0.018518738
0.018549565
0.0087736985
0.011937412
0.009857097
0.016594455
0.029129418
0.008010832
0.01701031
0.023850512
0.029350428
0.00711831
0.015291351
0.015748646
0.018731302
0.024605978
0.01581289
0.01249878
0.010003341
0.019982215
0.024098879
0.022100637
0.01627508
0.008809111
0.011865967
0.024176525
0.010631486
0.008155026
0.023406958
0.014405965
0.010407249
0.010612572
0.020541199
0.012262763
0.008955636
0.008029511
0.006088306
0.020016717
0.018650115
0.010846415
0.010004517
0.008637394
0.008895377
0.01621236
0.010598672
0.010592447
0.0060429694
0.0057082656
0.010223846
0.008599688
0.015001786
0.012408746
0.022663312
0.032555565
0.00836761
0.02349957
0.01919751
0.014344029
0.014911052
0.014065015
0.009056904
0.028842425
0.025306428
0.0139338095
0.025633084
0.014517011
0.02186823
0.01719182
0.015911302
0.010931247
0.018875154
0.021690302
0.017594386
0.015506422
0.020985948
0.022450062
0.013986939
0.015725464
0.01969059
0.010723188
0.012977863
0.027512057
0.006906479
0.042253528
0.0103125
0.009809722
0.029487923
0.031394515
0.008455857
0.019099498
0.014645148
0.01767728
0.014345148
0.013527993
0.013729119
0.01817994
0.011782853
0.019346286
0.027897783
0.012403283
0.016215492
0.020609995
0.012543428
0.01052768
0.015394477
0.021323968
0.0123166265
0.018311847
0.008937985
0.013088016
0.0140892435
0.025865579
0.021034822
0.0122179175
0.010267311
0.010907892
0.020827562
0.022445269
0.023174794
0.022997584
0.01825124
0.010125983
0.027878044
0.013549316
0.01476947
0.028141744
0.014526751
0.023321647
0.020564256
0.028669968
0.013181298
0.01799393
0.026203929
0.029740123
0.01892055
0.019624388
0.014697615
0.025286552
0.01841286
0.012764833
0.006499928
0.0076185307
0.02050404
0.011936323
0.01066789
0.014928222
0.011237444
0.01321861
0.019236129
0.008817767
0.014991431
0.01980475
0.03386521
0.013991485
0.016695807
0.013068614
0.013957004
0.01794785
0.011605035
0.008340929
0.027452158
0.017101154
0.019209629
0.015457185
0.019557893
0.015866604
0.018022235
0.015104711
0.015876198
0.014332938
0.016742669
0.0155305965
0.009454601
0.011810241
0.008350049
0.020182319
0.015674356
0.028996646
0.016147757
0.043016665
0.013431072
0.017005252
0.009652101
0.008481152
0.020103049
0.0165292
0.021658234
0.02477868
0.0072991727
0.006964464
0.0067601567
0.016882297
0.028442068
0.007469051
0.017793477
0.012872323
0.017846862
0.024573466
0.011935094
0.023275523
0.02430524
0.018428052
0.07046043
0.01346453
0.013864261
0.010163323
0.00878434
0.012596325
0.010989376
0.010566246
0.009206246
0.008194974
0.008232234
0.0066013555
0.011481512
0.018822948
0.017134577
0.012577629
0.022003686
0.028503755
0.023612885
0.009437535
0.023626335
0.024444921
0.015681744
0.0105461525
0.007376742
0.036405627
0.02537147
0.01287351
0.019454999
0.019722035
0.015790628
0.018424844
0.008489514
0.011693362
0.014772292
0.015471774
0.0075199422
0.020277273
0.017456826
0.042445287
0.022236204
0.0066943583
0.0182459
0.02500621
0.030553687
0.014330486
0.013030269
0.015260079
0.009478424
0.0057305754
0.016112337
0.018493785
0.02257798
0.008143914
0.0027279616
0.04570124
0.0046057445
0.020308552
0.02939808
0.00966818
0.009945878
0.01660989
0.01255219
0.007484414
0.009852454
0.011901851
0.006286858
0.035378605
0.016840711
0.0258129
0.017623002
0.019936275
0.022405455
0.027248312
0.013592555
0.029066293
0.020481352
0.016957993
0.010042803
0.0119772535
0.0202432
0.024692282
0.019162413
0.020799678
0.019593144
0.018413838
0.013745763
0.018110668
0.013005071
0.012569724
0.02131909
0.010693772
0.010734986
0.010265752
0.01438015
0.016177237
0.018178182
0.01965214
0.023700515
0.038251314
0.03254287
0.022073701
0.012886715
0.01643402
0.021017406
0.02469395
0.026309762
0.015068931
0.0055866223
0.015066151
0.015082552
0.025724305
0.014317071
0.016314672
0.018102359
0.02129857
0.019951072
0.010177183
0.011287474
0.00871765
0.015025552
0.014542573
0.013218175
0.023480114
0.015502942
0.0108806025
0.03135566
0.020709667
0.049258355
0.018316153
0.009189346
0.01236729
0.027755324
0.024765583
0.014246726
0.04405589
0.011813548
0.018230049
0.0123390965
0.027687201
0.03205735
0.009990233
0.013220256
0.019451536
0.016709363
0.019450279
0.034942668
0.005221092
0.020415286
0.0047640773
0.0054186583
0.006589638
0.041120652
0.009964026
0.011881874
0.014848206
0.02349633
0.008774708
0.021680828
0.016895242
0.011695327
0.010254868
0.02764468
0.038966466
0.013834851
0.016329356
0.014147
0.01533766
0.015392834
0.014079524
0.013643249
0.020384345
0.0068800505
0.023237124
0.019898262
0.01409783
0.033493698
0.042499766
0.022245618
0.009515604
0.010846883
0.021228872
0.025133187
0.030698895
0.025855625
0.029631993
0.028611992
0.013768016
0.02853279
0.014033539
0.007788723
0.027672773
0.007617451
0.019236824
0.008917468
0.0049868645
0.008190338
0.037944753
0.016390081
0.022505013
0.008771031
0.0079689855
0.016635519
0.018140094
0.008771988
0.013852704
0.015117593
0.022955071
0.005107472
0.024459532
0.030360866
0.009444326
0.026692672
0.035541035
0.025880417
0.023423195
0.0072867195
0.007026207
0.0060188943
0.014228831
0.015764764
0.014202956
0.0121015925
0.015737152
0.0068201013
0.011677244
0.015781939
0.016665742
0.021111567
0.014165014
0.018291911
0.010825558
0.017778091
0.020377437
0.00845681
0.015474288
0.009968722
0.016988937
0.011154458
0.0058579613
0.016440976
0.0120645
0.009796924
0.015282214
0.024297882
0.010616275
0.011993017
0.02225133
0.009182096
0.013677261
0.022163339
0.014841569
0.007822616
0.0064097987
0.0073463726
0.033955242
0.01086522
0.011058799
0.010790758
0.0045802067
0.017436521
0.011845348
0.016728686
0.020380473
0.026836518
0.012293598
0.014071951
0.012446503
0.0118281795
0.0053615826
0.019698327
0.023466934
0.017754849
0.028394857
0.011460359
0.02303123
0.01557496
0.011316103
0.012622454
0.012869163
0.010403496
0.012224504
0.00951315
0.030469855
0.01312543
0.014687365
0.029714234
0.008421773
0.017432095
0.013393507
0.0060939407
0.021611683
0.012627414
0.006387652
0.032117654
0.0070568686
0.016764563
0.02103092
0.007305084
0.006831004
0.019900428
0.014280602
0.021389605
0.009553061
0.017314367
0.041994404
0.022132285
0.015162905
0.014876718
0.009597285
0.013864166
0.016596043
0.013614345
0.029527176
0.017243259
0.0060742185
0.012910225
0.018705823
0.007835994
0.01575235
0.012799692
0.029005747
0.006882046
0.02460477
0.006599244
0.009156207
0.027265321
0.035909597
0.011531921
0.011927373
0.012387818
0.009950118
0.016595928
0.0047373846
0.013318997
0.015582898
0.009781956
0.015006849
0.020672468
0.014201331
0.010754788
0.034448992
0.015313108
0.034009323
0.010830524
0.01604326
0.016998317
0.009403482
0.01180924
0.01147754
0.010341324
0.01713184
0.014587111
0.012615745
0.007100876
0.012386832
0.016310144
0.017486248
0.010173408
0.01183812
0.004590974
0.016923593
0.016482173
0.018431272
0.0085274065
0.015981136
0.0055078855
0.023405055
0.018004613
0.012638068
0.02555735
0.011219619
0.012037058
0.007661124
0.012213122
0.023718517
0.015325257
0.010220533
0.019306835
0.021034712
0.021930087
0.011264559
0.0098285675
0.018384386
0.007966823
0.009351999
0.015912639
0.021691998
0.01808121
0.00434677
0.014670558
0.014872251
0.007837314
0.006089875
0.021691557
0.018491184
0.016526138
0.015563716
0.01601033
0.013226572
0.016981913
0.009683737
0.008786686
0.019114392
0.02835149
0.014649296
0.026442096
0.013049645
0.011732524
0.013634291
0.019766545
0.024733013
0.017163238
0.019194797
0.009126535
0.007987655
0.00839107
0.0064145606
0.010328011
0.01511217
0.026053993
0.016386308
0.019693382
0.019167447
0.011984448
0.018875007
0.009127188
0.011732503
0.012567352
0.013967021
0.012973663
0.026453502
0.01764648
0.009471406
0.018645214
0.009164059
0.0118123265
0.01237762
0.015990976
0.00930664
0.011744873
0.009735088
0.029414661
0.0128727015
0.015867205
0.012478584
0.017910762
0.0046486487
0.011350632
0.009575537
0.015385892
0.017364962
0.012048651
0.012686479
0.015209282
0.011064241
0.010412498
0.014024275
0.008413883
0.025194537
0.015574143
0.015489089
0.02162127
0.024432575
0.028206753
0.0113062095
0.013773018
0.01713814
0.011650851
0.0073230476
0.025840452
0.023953874
0.007943531
0.016555436
0.008989714
0.011117962
0.02015003
0.013951049
0.005574767
0.009268318
0.009062904
0.009019353
0.012970976
0.011245575
0.020664701
0.034711186
0.016953984
0.0054138573
0.019668132
0.005544143
0.0070214686
0.015661422
0.018829226
0.014805293
0.014421155
0.013602586
0.013725542
0.01860689
0.010333036
0.013342165
0.025888981
0.013726183
0.006793122
0.0142799895
0.014010952
0.03657319
0.005796449
0.012085046
0.020194093
0.014285096
0.012427886
0.013984346
0.017531501
0.012169615
0.011264266
0.010223806
0.008575964
0.003920217
0.0074008685
0.016245412
0.0094871875
0.009293751
0.019163132
0.012528616
0.0128151765
0.010562894
0.024464723
0.012842353
0.0064318185
0.012272958
0.011041212
0.011988994
0.0040867804
0.017673898
0.028129501
0.012103102
0.008115049
0.015338993
0.026203457
0.009733202
0.016124235
0.014105872
0.013800671
0.0077694934
0.014088095
0.0046887505
0.012501331
0.0072482075
0.0323692
0.016964085
0.0046823886
0.008632877
0.01053909
0.021188624
0.031872604
0.02419405
0.010783045
0.014916145
0.008276252
0.018791242
0.020101154
0.015777627
0.011881099
0.007519873
0.021580651
0.0084204655
0.009004342
0.009550254
0.014112176
0.009293488
0.011170212
0.009759465
0.016178854
0.04111178
0.00902574
0.009567441
0.01793588
0.024577882
0.021946164
0.011584152
0.02450417
0.028567301
0.024375519
0.015422561
0.030419119
0.013855722
0.015507688
0.012845774
0.0055070636
0.016699156
0.028408337
0.007939998
0.012482899
0.02272288
0.020230038
0.01135955
0.011983026
0.0115450425
0.058725
0.014503592
0.012648367
0.022774594
0.01178784
0.014094398
0.017960288
0.005021368
0.014027853
0.008415913
0.021758674
0.0087744
0.015094298
0.025466485
0.030386638
0.01788714
0.013189034
0.015814984
0.015477707
0.011584007
0.0048124497
0.004980054
0.01303183
0.02450327
0.012940413
0.018968487
0.025295157
0.010647521
0.00922338
0.010243158
0.015649606
0.03726495
0.01169731
0.012533274
0.0348655
0.0101521555
0.0142767085
0.022893744
0.00941085
0.016892279
0.014778814
0.008916779
0.013965207
0.020990035
0.015409336
0.011027956
0.030960094
0.010571331
0.016858712
0.021307454
0.01655936
0.012808776
0.010157089
0.008518715
0.008830665
0.015881494
0.024366964
0.014017896
0.005292435
0.015746444
0.015025604
0.011966237
0.012460812
0.010237116
0.0065389993
0.018049013
0.009142079
0.008417959
0.015058486
0.0076160175
0.024674857
0.010853944
0.018091138
0.05355466
0.02679286
0.012732723
0.008996944
0.00901344
0.0064166007
0.0058585284
0.012887385
0.009168704
0.0146747995
0.012516476
0.053763628
0.008227157
0.03613433
0.011629208
0.019097516
0.0081915315
0.0041856286
0.024236469
0.0061388593
0.026844906
0.022006225
0.016820066
0.014815755
0.013164499
0.006027353
0.024528265
0.016885614
0.008609391
0.018644644
0.0074371668
0.0103418445
0.0069513535
0.0113479495
0.03004065
0.014558587
0.005827118
0.011630462
0.0075820447
0.018925682
0.012149183
0.006732408
0.012496952
0.0112494305
0.006760457
0.017740348
0.011495297
0.0053017824
0.014132985
0.007867771
0.010584445
0.010258871
0.011600005
0.02705624
0.014752784
0.017041488
0.01248514
0.024354972
0.018401342
0.02115169
0.00930658
0.016189277
0.014229753
0.00627337
0.018039273
0.017375652
0.0054518576
0.009008249
0.010833198
0.008369864
0.0052970904
0.015403579
0.017251842
0.016651593
0.007152188
0.023864074
0.01167524
0.0082995035
0.009789965
0.021072825
0.013845368
0.016796844
0.013167258
0.008272647
0.04201308
0.029519225
0.009378591
0.023340706
0.015106809
0.019903047
0.013080352
0.023072159
0.010318667
0.009627831
0.020892313
0.015940567
0.0110036945
0.029091105
0.015919017
0.005286149
0.008489346
0.011103704
0.014962037
0.01122604
0.02169024
0.05045064
0.011132433
0.021637429
0.015754877
0.0064478326
0.011498891
0.013491564
0.010965621
0.01617055
0.018456012
0.009776033
0.01395918
0.013443382
0.006878683
0.00648016
0.014998371
0.007851012
0.014310903
0.01280985
0.015919069
0.008057156
0.00984809
0.022655888
0.02319635
0.008659962
0.023613526
0.017187666
0.017501442
0.02092487
0.014436606
0.01334115
0.018684134
0.039168525
0.011906068
0.012253788
0.008502671
0.013610057
0.007788818
0.010705238
0.013677244
0.022392185
0.011096006
0.008509894
0.016943693
0.00545909
0.013972627
0.018349718
0.03426217
0.039988466
0.030081721
0.012612206
0.01047165
0.011662676
0.005371828
0.01290074
0.03531865
0.017088564
0.008251297
0.006215733
0.013864396
0.010061596
0.02876811
0.034231592
0.008808285
0.015810903
0.020215124
0.016622873
0.011170087
0.021251539
0.013130495
0.011791774
0.013224538
0.04799841
0.015688704
0.009528674
0.022569215
0.023891354
0.007586722
0.006358287
0.031169089
0.010297139
0.007201277
0.019819956
0.021688472
0.0075102956
0.008164744
0.009946829
0.007929478
0.0059148967
0.016163293
0.014003745
0.024608819
0.016485581
0.0099720275
0.019829715
0.00558654
0.021204665
0.013483197
0.011771977
0.017762335
0.008165983
0.028611023
0.010167684
0.008854966
0.017763095
0.027276814
0.0058579594
0.010310245
0.017878577
0.020344386
0.022726957
0.034196217
0.010163423
0.036140114
0.011340603
0.006024745
0.021954546
0.013605982
0.027642548
0.009961338
0.015062471
0.015918534
0.0073108473
0.020377235
0.008467049
0.013970587
0.0066456236
0.0101067955
0.020485476
0.008421474
0.006413178
0.0295005
0.016102526
0.014335704
0.01726167
0.005642557
0.014892219
0.03007354
0.017746221
0.010613852
0.021023912
0.016809182
0.017521324
0.0042699245
0.004920291
0.028415285
0.0278933
